date,block,block_start,direction,count,max_price,p10,p25,p50,p75,p90,total_volume
2026-01-21,4,16:00,down,13,0.52,0.42,0.44,0.48,0.48,0.51,66.0
2026-01-21,4,16:00,up,5,38.00,37.20,37.50,37.50,38.00,38.00,1160.0
2026-01-21,5,20:00,down,7,0.47,0.44,0.45,0.47,0.47,0.47,40.0
2026-01-21,5,20:00,up,9,38.00,35.70,35.88,36.00,37.50,38.00,1236.0
2026-01-22,0,00:00,down,2,0.32,0.32,0.32,0.32,0.32,0.32,115.0
2026-01-22,0,00:00,up,9,38.00,35.00,35.00,35.28,35.30,35.84,753.0
2026-01-22,1,04:00,up,8,38.00,36.49,37.38,37.75,37.99,37.99,879.0
2026-01-22,2,08:00,up,2,38.00,36.20,36.50,37.00,37.50,37.80,540.0
2026-01-22,4,16:00,up,3,38.00,37.20,37.50,38.00,38.00,38.00,1140.0
2026-01-22,5,20:00,up,8,38.00,35.00,35.22,35.58,36.19,38.00,1224.0
2026-01-23,0,00:00,down,5,0.30,0.26,0.26,0.27,0.27,0.29,115.0
2026-01-23,0,00:00,up,9,38.00,34.88,34.88,35.00,35.00,35.60,711.0
2026-01-23,1,04:00,down,3,0.26,0.26,0.26,0.26,0.26,0.26,9.0
2026-01-23,1,04:00,up,10,38.00,35.00,37.12,37.50,37.99,37.99,858.0
2026-01-23,2,08:00,down,1,0.26,0.26,0.26,0.26,0.26,0.26,1.0
2026-01-23,2,08:00,up,3,38.00,36.40,37.00,37.99,38.00,38.00,640.0
2026-01-23,4,16:00,down,2,0.27,0.25,0.26,0.26,0.27,0.27,3.0
2026-01-23,4,16:00,up,3,38.00,37.20,37.50,38.00,38.00,38.00,1140.0
2026-01-23,5,20:00,down,4,0.26,0.25,0.26,0.26,0.26,0.26,9.0
2026-01-23,5,20:00,up,9,38.00,34.88,34.88,35.00,37.99,38.00,1255.0
2026-01-24,0,00:00,down,4,0.30,0.24,0.25,0.26,0.27,0.29,103.0
2026-01-24,0,00:00,up,9,38.00,34.88,34.88,35.00,35.00,35.60,721.0
2026-01-24,1,04:00,down,3,0.27,0.23,0.24,0.26,0.27,0.27,3.0
2026-01-24,1,04:00,up,10,38.00,36.80,37.50,37.75,37.99,37.99,866.0
2026-01-24,2,08:00,down,1,0.23,0.23,0.23,0.23,0.23,0.23,1.0
2026-01-24,2,08:00,up,5,38.00,36.80,37.99,37.99,37.99,38.00,957.0
2026-01-24,3,12:00,up,5,37.99,37.99,37.99,37.99,37.99,37.99,369.0
2026-01-24,4,16:00,down,11,0.24,0.20,0.20,0.23,0.23,0.24,18.0
2026-01-24,4,16:00,up,6,38.00,37.50,37.99,37.99,38.00,38.00,1581.0
2026-01-24,5,20:00,down,7,0.24,0.22,0.24,0.24,0.24,0.24,21.0
2026-01-24,5,20:00,up,10,38.00,34.88,34.91,35.50,37.87,38.00,1223.0
2026-01-25,0,00:00,down,15,0.30,0.24,0.24,0.25,0.26,0.26,135.0
2026-01-25,0,00:00,up,9,38.00,34.88,34.88,35.00,35.00,35.60,721.0
2026-01-25,1,04:00,down,14,0.27,0.22,0.23,0.26,0.27,0.27,32.0
2026-01-25,1,04:00,up,10,38.00,36.80,37.50,37.75,37.99,37.99,878.0
2026-01-25,2,08:00,down,4,0.24,0.23,0.23,0.23,0.23,0.24,8.0
2026-01-25,2,08:00,up,6,38.00,36.75,37.62,37.99,37.99,38.00,973.0
2026-01-25,3,12:00,down,3,0.24,0.23,0.23,0.24,0.24,0.24,5.0
2026-01-25,3,12:00,up,5,37.99,37.99,37.99,37.99,37.99,37.99,369.0
2026-01-25,4,16:00,down,13,0.24,0.20,0.20,0.23,0.23,0.24,28.0
2026-01-25,4,16:00,up,7,38.00,37.30,37.75,37.99,38.00,38.00,1593.0
2026-01-25,5,20:00,down,11,0.24,0.20,0.20,0.24,0.24,0.24,58.0
2026-01-25,5,20:00,up,10,38.00,34.88,34.91,35.50,37.87,38.00,1223.0
2026-01-26,0,00:00,down,14,0.30,0.24,0.24,0.25,0.26,0.26,190.0
2026-01-26,0,00:00,up,9,38.00,34.88,34.88,34.88,35.00,35.60,816.0
2026-01-26,1,04:00,down,13,0.27,0.22,0.22,0.26,0.27,0.27,120.0
2026-01-26,1,04:00,up,10,38.00,36.80,37.50,37.75,37.99,37.99,864.0
2026-01-26,2,08:00,down,9,0.24,0.20,0.20,0.20,0.22,0.24,102.0
2026-01-26,2,08:00,up,6,38.00,37.00,37.99,37.99,37.99,38.00,1110.0
2026-01-26,3,12:00,down,2,0.24,0.20,0.21,0.22,0.23,0.24,23.0
2026-01-26,3,12:00,up,5,37.99,37.99,37.99,37.99,37.99,37.99,357.0
2026-01-26,4,16:00,down,11,0.24,0.20,0.20,0.23,0.23,0.24,117.0
2026-01-26,4,16:00,up,6,38.00,37.50,37.99,37.99,38.00,38.00,1581.0
2026-01-26,5,20:00,down,10,0.24,0.20,0.20,0.22,0.24,0.24,75.0
2026-01-26,5,20:00,up,9,38.00,34.88,34.88,35.00,37.99,38.00,1207.0
2026-01-27,0,00:00,down,15,0.30,0.24,0.24,0.25,0.26,0.26,216.0
2026-01-27,0,00:00,up,8,38.00,35.00,35.00,36.64,37.99,37.99,722.0
2026-01-27,1,04:00,down,16,0.27,0.22,0.25,0.26,0.26,0.27,74.0
2026-01-27,1,04:00,up,7,38.00,35.18,36.15,37.50,37.50,37.70,676.0
2026-01-27,2,08:00,down,4,0.22,0.20,0.20,0.20,0.21,0.21,14.0
2026-01-27,2,08:00,up,13,38.00,37.60,37.99,37.99,37.99,37.99,1180.0
2026-01-27,4,16:00,down,1,0.20,0.20,0.20,0.20,0.20,0.20,1.0
2026-01-27,4,16:00,up,14,38.00,37.99,37.99,37.99,37.99,38.00,1697.0
2026-01-27,5,20:00,down,5,0.24,0.20,0.20,0.24,0.24,0.24,6.0
2026-01-27,5,20:00,up,10,38.00,35.00,36.38,37.99,37.99,38.00,1369.0
2026-01-28,0,00:00,down,7,5.00,0.25,0.25,0.26,0.26,2.16,107.0
2026-01-28,0,00:00,up,9,38.00,35.00,35.00,36.50,37.99,37.99,754.0
2026-01-28,1,04:00,down,4,3.80,0.23,0.25,0.27,1.15,2.74,7.0
2026-01-28,1,04:00,up,6,38.00,36.75,37.12,37.50,37.50,37.75,656.0
2026-01-28,2,08:00,down,4,0.23,0.20,0.20,0.20,0.21,0.22,7.0
2026-01-28,2,08:00,up,6,38.00,36.75,37.62,37.99,37.99,38.00,757.0
2026-01-28,3,12:00,down,6,0.24,0.20,0.20,0.20,0.22,0.23,18.0
2026-01-28,4,16:00,down,15,0.24,0.23,0.23,0.23,0.23,0.24,77.0
2026-01-28,4,16:00,up,5,38.00,37.20,37.50,37.50,38.00,38.00,1160.0
2026-01-28,5,20:00,down,7,0.24,0.23,0.23,0.24,0.24,0.24,60.0
2026-01-28,5,20:00,up,9,38.00,35.00,36.50,37.99,37.99,38.00,1227.0
2026-01-29,0,00:00,down,16,16.00,0.24,0.25,0.26,1.45,5.00,387.0
2026-01-29,0,00:00,up,11,38.00,35.00,35.75,37.99,38.00,38.00,885.0
2026-01-29,1,04:00,down,17,5.00,0.22,0.26,0.26,0.27,1.68,185.0
2026-01-29,1,04:00,up,6,38.00,36.75,37.12,37.50,37.50,37.75,617.0
2026-01-29,2,08:00,down,13,0.24,0.20,0.20,0.22,0.23,0.23,29.0
2026-01-29,2,08:00,up,7,38.00,36.90,37.50,37.99,37.99,37.99,735.0
2026-01-29,3,12:00,down,5,0.24,0.20,0.20,0.23,0.23,0.24,7.0
2026-01-29,3,12:00,up,2,37.99,37.55,37.62,37.75,37.87,37.94,77.0
2026-01-29,4,16:00,down,8,5.00,0.23,0.23,0.23,0.23,1.67,114.0
2026-01-29,4,16:00,up,4,38.00,37.30,37.74,38.00,38.00,38.00,1275.0
2026-01-29,5,20:00,down,9,0.24,0.23,0.23,0.24,0.24,0.24,45.0
2026-01-29,5,20:00,up,9,38.00,35.00,36.50,37.99,37.99,38.00,1189.0
2026-01-30,0,00:00,down,8,15.50,1.00,1.00,1.00,1.00,5.35,146.0
2026-01-30,0,00:00,up,8,38.00,35.00,35.00,37.25,38.00,38.00,669.0
2026-01-30,1,04:00,down,12,3.80,1.00,1.00,1.00,2.00,2.00,128.0
2026-01-30,1,04:00,up,6,38.00,36.75,37.12,37.50,37.50,37.75,618.0
2026-01-30,2,08:00,down,3,3.50,1.60,1.75,2.00,2.75,3.20,16.0
2026-01-30,2,08:00,up,7,38.00,36.90,37.50,38.00,38.00,38.00,728.0
2026-01-30,3,12:00,down,12,3.80,1.53,1.80,2.00,3.08,3.39,105.0
2026-01-30,3,12:00,up,4,40.00,38.25,39.38,40.00,40.00,40.00,210.0
2026-01-30,4,16:00,down,6,3.60,2.00,2.00,2.00,2.75,3.30,75.0
2026-01-30,4,16:00,up,6,38.00,37.50,38.00,38.00,38.00,38.00,1308.0
2026-01-30,5,20:00,up,9,38.00,35.00,36.50,38.00,38.00,38.00,1162.0
2026-01-31,0,00:00,down,10,14.96,2.80,2.80,2.80,11.92,14.96,250.0
2026-01-31,0,00:00,up,6,38.00,35.00,35.38,37.20,37.98,38.00,485.0
2026-01-31,1,04:00,down,16,14.96,2.80,3.17,3.40,3.50,3.65,226.0
