date,hour,minute,interval_start,price_eur_mwh,volume_mwh
2025-11-17,20,0,2025-11-17T20:00:00,107.98,1182.1
2025-11-17,20,15,2025-11-17T20:15:00,107.3,1186.225
2025-11-17,20,30,2025-11-17T20:30:00,104.36,1186.325
2025-11-17,20,45,2025-11-17T20:45:00,92.56,1185.575
2025-11-17,21,0,2025-11-17T21:00:00,102.28,1178.825
2025-11-17,21,15,2025-11-17T21:15:00,95.17,1178.675
2025-11-17,21,30,2025-11-17T21:30:00,90.93,1178.925
2025-11-17,21,45,2025-11-17T21:45:00,85.21,1179.5
2025-11-17,22,0,2025-11-17T22:00:00,94.79,1150.2
2025-11-17,22,15,2025-11-17T22:15:00,91.14,1138.275
2025-11-17,22,30,2025-11-17T22:30:00,90.23,1123.5
2025-11-17,22,45,2025-11-17T22:45:00,84.72,1114.125
2025-11-17,23,0,2025-11-17T23:00:00,90.56,1068.8
2025-11-17,23,15,2025-11-17T23:15:00,83.74,1078.575
2025-11-17,23,30,2025-11-17T23:30:00,78.39,1085.775
2025-11-17,23,45,2025-11-17T23:45:00,72.0,1091.5
2025-11-18,0,0,2025-11-18T00:00:00,89.07,1014.925
2025-11-18,0,15,2025-11-18T00:15:00,83.52,1015.2
2025-11-18,0,30,2025-11-18T00:30:00,86.45,1014.125
2025-11-18,0,45,2025-11-18T00:45:00,81.4,1013.375
2025-11-18,1,0,2025-11-18T01:00:00,86.95,1033.375
2025-11-18,1,15,2025-11-18T01:15:00,83.21,1031.475
2025-11-18,1,30,2025-11-18T01:30:00,82.61,1034.275
2025-11-18,1,45,2025-11-18T01:45:00,79.64,1036.35
2025-11-18,2,0,2025-11-18T02:00:00,81.61,987.55
2025-11-18,2,15,2025-11-18T02:15:00,79.39,990.725
2025-11-18,2,30,2025-11-18T02:30:00,79.1,991.45
2025-11-18,2,45,2025-11-18T02:45:00,77.06,993.85
2025-11-18,3,0,2025-11-18T03:00:00,78.46,993.375
2025-11-18,3,15,2025-11-18T03:15:00,78.0,993.7
2025-11-18,3,30,2025-11-18T03:30:00,78.0,993.925
2025-11-18,3,45,2025-11-18T03:45:00,77.74,993.275
2025-11-18,4,0,2025-11-18T04:00:00,77.21,1035.575
2025-11-18,4,15,2025-11-18T04:15:00,79.3,1032.15
2025-11-18,4,30,2025-11-18T04:30:00,81.97,1026.425
2025-11-18,4,45,2025-11-18T04:45:00,85.14,1022.3
2025-11-18,5,0,2025-11-18T05:00:00,77.05,1074.9
2025-11-18,5,15,2025-11-18T05:15:00,83.48,1080.975
2025-11-18,5,30,2025-11-18T05:30:00,86.64,1091.5
2025-11-18,5,45,2025-11-18T05:45:00,88.59,1109.25
2025-11-18,6,0,2025-11-18T06:00:00,87.33,1232.375
2025-11-18,6,15,2025-11-18T06:15:00,95.29,1226.025
2025-11-18,6,30,2025-11-18T06:30:00,99.91,1224.75
2025-11-18,6,45,2025-11-18T06:45:00,120.66,1226.375
2025-11-18,7,0,2025-11-18T07:00:00,112.0,1243.0
2025-11-18,7,15,2025-11-18T07:15:00,132.77,1246.125
2025-11-18,7,30,2025-11-18T07:30:00,122.91,1240.4
2025-11-18,7,45,2025-11-18T07:45:00,110.07,1244.1
2025-11-18,8,0,2025-11-18T08:00:00,132.74,1209.425
2025-11-18,8,15,2025-11-18T08:15:00,126.3,1208.525
2025-11-18,8,30,2025-11-18T08:30:00,119.13,1209.15
2025-11-18,8,45,2025-11-18T08:45:00,102.75,1208.325
2025-11-18,9,0,2025-11-18T09:00:00,133.83,1216.075
2025-11-18,9,15,2025-11-18T09:15:00,110.77,1221.275
2025-11-18,9,30,2025-11-18T09:30:00,98.51,1227.7
2025-11-18,9,45,2025-11-18T09:45:00,88.11,1234.775
2025-11-18,10,0,2025-11-18T10:00:00,102.15,1233.775
2025-11-18,10,15,2025-11-18T10:15:00,89.87,1239.675
2025-11-18,10,30,2025-11-18T10:30:00,89.57,1248.4
2025-11-18,10,45,2025-11-18T10:45:00,88.13,1253.075
2025-11-18,11,0,2025-11-18T11:00:00,87.32,1162.45
2025-11-18,11,15,2025-11-18T11:15:00,88.72,1164.6
2025-11-18,11,30,2025-11-18T11:30:00,90.34,1161.475
2025-11-18,11,45,2025-11-18T11:45:00,91.05,1158.3
2025-11-18,12,0,2025-11-18T12:00:00,89.6,1152.05
2025-11-18,12,15,2025-11-18T12:15:00,89.95,1150.65
2025-11-18,12,30,2025-11-18T12:30:00,90.46,1145.65
2025-11-18,12,45,2025-11-18T12:45:00,93.57,1137.775
2025-11-18,13,0,2025-11-18T13:00:00,93.83,1196.375
2025-11-18,13,15,2025-11-18T13:15:00,97.01,1196.85
2025-11-18,13,30,2025-11-18T13:30:00,98.26,1188.775
2025-11-18,13,45,2025-11-18T13:45:00,98.44,1184.85
2025-11-18,14,0,2025-11-18T14:00:00,93.28,1167.8
2025-11-18,14,15,2025-11-18T14:15:00,97.8,1167.45
2025-11-18,14,30,2025-11-18T14:30:00,117.07,1172.1
2025-11-18,14,45,2025-11-18T14:45:00,117.64,1173.7
2025-11-18,15,0,2025-11-18T15:00:00,109.56,1254.275
2025-11-18,15,15,2025-11-18T15:15:00,119.74,1259.325
2025-11-18,15,30,2025-11-18T15:30:00,135.06,1259.525
2025-11-18,15,45,2025-11-18T15:45:00,146.39,1267.2
2025-11-18,16,0,2025-11-18T16:00:00,130.61,1399.825
2025-11-18,16,15,2025-11-18T16:15:00,144.18,1407.65
2025-11-18,16,30,2025-11-18T16:30:00,154.88,1400.95
2025-11-18,16,45,2025-11-18T16:45:00,173.31,1402.5
2025-11-18,17,0,2025-11-18T17:00:00,148.59,1401.825
2025-11-18,17,15,2025-11-18T17:15:00,156.85,1401.8
2025-11-18,17,30,2025-11-18T17:30:00,155.36,1402.9
2025-11-18,17,45,2025-11-18T17:45:00,151.59,1404.425
2025-11-18,18,0,2025-11-18T18:00:00,152.19,1273.475
2025-11-18,18,15,2025-11-18T18:15:00,144.95,1275.6
2025-11-18,18,30,2025-11-18T18:30:00,139.75,1272.05
2025-11-18,18,45,2025-11-18T18:45:00,143.04,1272.55
2025-11-18,19,0,2025-11-18T19:00:00,138.65,1239.4
2025-11-18,19,15,2025-11-18T19:15:00,136.0,1242.525
2025-11-18,19,30,2025-11-18T19:30:00,132.9,1243.075
2025-11-18,19,45,2025-11-18T19:45:00,127.5,1244.425
2025-11-18,20,0,2025-11-18T20:00:00,130.63,1232.6
2025-11-18,20,15,2025-11-18T20:15:00,113.23,1234.8
2025-11-18,20,30,2025-11-18T20:30:00,107.84,1235.35
2025-11-18,20,45,2025-11-18T20:45:00,100.1,1236.95
2025-11-18,21,0,2025-11-18T21:00:00,105.5,1200.8
2025-11-18,21,15,2025-11-18T21:15:00,97.06,1199.075
2025-11-18,21,30,2025-11-18T21:30:00,97.86,1200.225
2025-11-18,21,45,2025-11-18T21:45:00,93.03,1204.95
2025-11-18,22,0,2025-11-18T22:00:00,104.62,1185.15
2025-11-18,22,15,2025-11-18T22:15:00,99.0,1183.475
2025-11-18,22,30,2025-11-18T22:30:00,100.81,1174.675
2025-11-18,22,45,2025-11-18T22:45:00,91.32,1165.525
2025-11-18,23,0,2025-11-18T23:00:00,97.35,1130.925
2025-11-18,23,15,2025-11-18T23:15:00,89.12,1111.875
2025-11-18,23,30,2025-11-18T23:30:00,88.85,1095.725
2025-11-18,23,45,2025-11-18T23:45:00,84.53,1092.825
2025-11-19,0,0,2025-11-19T00:00:00,91.46,934.3
2025-11-19,0,15,2025-11-19T00:15:00,87.46,935.8
2025-11-19,0,30,2025-11-19T00:30:00,86.6,935.875
2025-11-19,0,45,2025-11-19T00:45:00,85.42,936.225
2025-11-19,1,0,2025-11-19T01:00:00,86.85,931.1
2025-11-19,1,15,2025-11-19T01:15:00,84.7,929.975
2025-11-19,1,30,2025-11-19T01:30:00,87.12,938.15
2025-11-19,1,45,2025-11-19T01:45:00,86.52,941.125
2025-11-19,2,0,2025-11-19T02:00:00,85.77,987.4
2025-11-19,2,15,2025-11-19T02:15:00,82.65,990.925
2025-11-19,2,30,2025-11-19T02:30:00,84.71,992.6
2025-11-19,2,45,2025-11-19T02:45:00,84.76,994.875
2025-11-19,3,0,2025-11-19T03:00:00,82.15,991.025
2025-11-19,3,15,2025-11-19T03:15:00,83.44,993.2
2025-11-19,3,30,2025-11-19T03:30:00,84.32,993.3
2025-11-19,3,45,2025-11-19T03:45:00,85.36,998.5
2025-11-19,4,0,2025-11-19T04:00:00,81.27,993.8
2025-11-19,4,15,2025-11-19T04:15:00,84.2,994.475
2025-11-19,4,30,2025-11-19T04:30:00,86.57,990.15
2025-11-19,4,45,2025-11-19T04:45:00,89.51,985.5
2025-11-19,5,0,2025-11-19T05:00:00,88.36,997.7
2025-11-19,5,15,2025-11-19T05:15:00,91.46,1011.275
2025-11-19,5,30,2025-11-19T05:30:00,93.74,1023.4
2025-11-19,5,45,2025-11-19T05:45:00,93.04,1043.475
2025-11-19,6,0,2025-11-19T06:00:00,98.78,1211.35
2025-11-19,6,15,2025-11-19T06:15:00,110.02,1203.875
2025-11-19,6,30,2025-11-19T06:30:00,118.22,1202.425
2025-11-19,6,45,2025-11-19T06:45:00,136.3,1208.6
2025-11-19,7,0,2025-11-19T07:00:00,128.96,1271.8
2025-11-19,7,15,2025-11-19T07:15:00,133.55,1269.875
2025-11-19,7,30,2025-11-19T07:30:00,136.26,1275.575
2025-11-19,7,45,2025-11-19T07:45:00,137.45,1276.6
2025-11-19,8,0,2025-11-19T08:00:00,157.61,1276.825
2025-11-19,8,15,2025-11-19T08:15:00,142.08,1277.575
2025-11-19,8,30,2025-11-19T08:30:00,133.29,1277.35
2025-11-19,8,45,2025-11-19T08:45:00,116.92,1282.6
2025-11-19,9,0,2025-11-19T09:00:00,130.73,1233.525
2025-11-19,9,15,2025-11-19T09:15:00,120.94,1247.0
2025-11-19,9,30,2025-11-19T09:30:00,115.62,1263.35
2025-11-19,9,45,2025-11-19T09:45:00,99.8,1268.125
2025-11-19,10,0,2025-11-19T10:00:00,109.64,1234.325
2025-11-19,10,15,2025-11-19T10:15:00,93.66,1243.05
2025-11-19,10,30,2025-11-19T10:30:00,89.83,1250.1
2025-11-19,10,45,2025-11-19T10:45:00,84.67,1254.025
2025-11-19,11,0,2025-11-19T11:00:00,91.82,1170.775
2025-11-19,11,15,2025-11-19T11:15:00,87.99,1161.8
2025-11-19,11,30,2025-11-19T11:30:00,86.3,1154.925
2025-11-19,11,45,2025-11-19T11:45:00,88.17,1148.075
2025-11-19,12,0,2025-11-19T12:00:00,92.34,1149.825
2025-11-19,12,15,2025-11-19T12:15:00,92.87,1154.85
2025-11-19,12,30,2025-11-19T12:30:00,93.23,1155.975
2025-11-19,12,45,2025-11-19T12:45:00,94.24,1156.725
2025-11-19,13,0,2025-11-19T13:00:00,94.07,1244.725
2025-11-19,13,15,2025-11-19T13:15:00,95.41,1243.8
2025-11-19,13,30,2025-11-19T13:30:00,100.76,1236.5
2025-11-19,13,45,2025-11-19T13:45:00,108.99,1224.275
2025-11-19,14,0,2025-11-19T14:00:00,96.85,1231.475
2025-11-19,14,15,2025-11-19T14:15:00,108.29,1223.025
2025-11-19,14,30,2025-11-19T14:30:00,121.27,1217.375
2025-11-19,14,45,2025-11-19T14:45:00,137.91,1214.325
2025-11-19,15,0,2025-11-19T15:00:00,118.48,1299.45
2025-11-19,15,15,2025-11-19T15:15:00,138.56,1304.025
2025-11-19,15,30,2025-11-19T15:30:00,159.34,1303.5
2025-11-19,15,45,2025-11-19T15:45:00,170.77,1303.5
2025-11-19,16,0,2025-11-19T16:00:00,136.38,1477.925
2025-11-19,16,15,2025-11-19T16:15:00,149.52,1482.5
2025-11-19,16,30,2025-11-19T16:30:00,179.17,1403.65
2025-11-19,16,45,2025-11-19T16:45:00,187.86,1403.975
2025-11-19,17,0,2025-11-19T17:00:00,145.53,1393.0
2025-11-19,17,15,2025-11-19T17:15:00,145.19,1392.95
2025-11-19,17,30,2025-11-19T17:30:00,143.29,1393.75
2025-11-19,17,45,2025-11-19T17:45:00,137.99,1394.975
2025-11-19,18,0,2025-11-19T18:00:00,135.67,1279.175
2025-11-19,18,15,2025-11-19T18:15:00,133.65,1278.825
2025-11-19,18,30,2025-11-19T18:30:00,131.23,1284.025
2025-11-19,18,45,2025-11-19T18:45:00,127.92,1284.175
2025-11-19,19,0,2025-11-19T19:00:00,133.25,1228.0
2025-11-19,19,15,2025-11-19T19:15:00,130.41,1227.225
2025-11-19,19,30,2025-11-19T19:30:00,124.18,1227.575
2025-11-19,19,45,2025-11-19T19:45:00,123.66,1228.625
2025-11-19,20,0,2025-11-19T20:00:00,133.95,1250.95
2025-11-19,20,15,2025-11-19T20:15:00,114.78,1245.95
2025-11-19,20,30,2025-11-19T20:30:00,109.58,1246.325
2025-11-19,20,45,2025-11-19T20:45:00,97.97,1243.45
2025-11-19,21,0,2025-11-19T21:00:00,113.74,1228.475
2025-11-19,21,15,2025-11-19T21:15:00,110.11,1213.3
2025-11-19,21,30,2025-11-19T21:30:00,106.92,1195.55
2025-11-19,21,45,2025-11-19T21:45:00,101.32,1183.425
2025-11-19,22,0,2025-11-19T22:00:00,111.75,1147.475
2025-11-19,22,15,2025-11-19T22:15:00,108.05,1141.175
2025-11-19,22,30,2025-11-19T22:30:00,102.97,1138.675
2025-11-19,22,45,2025-11-19T22:45:00,95.61,1139.75
2025-11-19,23,0,2025-11-19T23:00:00,95.75,1134.2
2025-11-19,23,15,2025-11-19T23:15:00,93.48,1141.4
2025-11-19,23,30,2025-11-19T23:30:00,90.19,1148.025
2025-11-19,23,45,2025-11-19T23:45:00,88.12,1156.85
2025-11-20,0,0,2025-11-20T00:00:00,93.53,1010.55
2025-11-20,0,15,2025-11-20T00:15:00,92.5,1014.325
2025-11-20,0,30,2025-11-20T00:30:00,89.36,1009.875
2025-11-20,0,45,2025-11-20T00:45:00,88.0,1011.925
2025-11-20,1,0,2025-11-20T01:00:00,89.84,1026.95
2025-11-20,1,15,2025-11-20T01:15:00,88.65,1025.525
2025-11-20,1,30,2025-11-20T01:30:00,88.0,1029.7
2025-11-20,1,45,2025-11-20T01:45:00,87.42,1030.525
2025-11-20,2,0,2025-11-20T02:00:00,88.48,1026.65
2025-11-20,2,15,2025-11-20T02:15:00,87.58,1029.525
2025-11-20,2,30,2025-11-20T02:30:00,86.92,1031.625
2025-11-20,2,45,2025-11-20T02:45:00,86.73,1032.75
2025-11-20,3,0,2025-11-20T03:00:00,86.69,1031.525
2025-11-20,3,15,2025-11-20T03:15:00,87.56,1033.975
2025-11-20,3,30,2025-11-20T03:30:00,87.35,1033.625
2025-11-20,3,45,2025-11-20T03:45:00,87.33,1033.225
2025-11-20,4,0,2025-11-20T04:00:00,86.51,1052.075
2025-11-20,4,15,2025-11-20T04:15:00,87.05,1063.85
2025-11-20,4,30,2025-11-20T04:30:00,87.69,1074.275
2025-11-20,4,45,2025-11-20T04:45:00,89.11,1085.2
2025-11-20,5,0,2025-11-20T05:00:00,88.09,1096.425
2025-11-20,5,15,2025-11-20T05:15:00,91.59,1095.35
2025-11-20,5,30,2025-11-20T05:30:00,92.68,1099.5
2025-11-20,5,45,2025-11-20T05:45:00,105.45,1105.525
2025-11-20,6,0,2025-11-20T06:00:00,102.2,1226.175
2025-11-20,6,15,2025-11-20T06:15:00,114.16,1219.325
2025-11-20,6,30,2025-11-20T06:30:00,122.04,1218.775
2025-11-20,6,45,2025-11-20T06:45:00,138.8,1226.65
2025-11-20,7,0,2025-11-20T07:00:00,139.92,1333.075
2025-11-20,7,15,2025-11-20T07:15:00,140.34,1334.225
2025-11-20,7,30,2025-11-20T07:30:00,150.14,1346.15
2025-11-20,7,45,2025-11-20T07:45:00,156.91,1361.725
2025-11-20,8,0,2025-11-20T08:00:00,155.24,1445.8
2025-11-20,8,15,2025-11-20T08:15:00,161.83,1443.95
2025-11-20,8,30,2025-11-20T08:30:00,156.02,1480.85
2025-11-20,8,45,2025-11-20T08:45:00,147.15,1481.6
2025-11-20,9,0,2025-11-20T09:00:00,172.06,1373.35
2025-11-20,9,15,2025-11-20T09:15:00,153.07,1372.55
2025-11-20,9,30,2025-11-20T09:30:00,150.55,1375.7
2025-11-20,9,45,2025-11-20T09:45:00,135.51,1390.75
2025-11-20,10,0,2025-11-20T10:00:00,162.34,1316.95
2025-11-20,10,15,2025-11-20T10:15:00,142.43,1307.0
2025-11-20,10,30,2025-11-20T10:30:00,138.26,1235.025
2025-11-20,10,45,2025-11-20T10:45:00,128.02,1232.925
2025-11-20,11,0,2025-11-20T11:00:00,137.78,1200.075
2025-11-20,11,15,2025-11-20T11:15:00,133.61,1199.925
2025-11-20,11,30,2025-11-20T11:30:00,130.15,1199.85
2025-11-20,11,45,2025-11-20T11:45:00,126.92,1199.775
2025-11-20,12,0,2025-11-20T12:00:00,130.78,1204.825
2025-11-20,12,15,2025-11-20T12:15:00,128.75,1198.125
2025-11-20,12,30,2025-11-20T12:30:00,134.32,1197.975
2025-11-20,12,45,2025-11-20T12:45:00,136.03,1205.475
2025-11-20,13,0,2025-11-20T13:00:00,133.7,1242.5
2025-11-20,13,15,2025-11-20T13:15:00,138.98,1241.325
2025-11-20,13,30,2025-11-20T13:30:00,143.97,1243.0
2025-11-20,13,45,2025-11-20T13:45:00,145.43,1249.9
2025-11-20,14,0,2025-11-20T14:00:00,131.5,1284.85
2025-11-20,14,15,2025-11-20T14:15:00,145.45,1285.775
2025-11-20,14,30,2025-11-20T14:30:00,158.4,1286.175
2025-11-20,14,45,2025-11-20T14:45:00,156.06,1287.775
2025-11-20,15,0,2025-11-20T15:00:00,143.45,1336.8
2025-11-20,15,15,2025-11-20T15:15:00,151.86,1336.525
2025-11-20,15,30,2025-11-20T15:30:00,160.13,1336.325
2025-11-20,15,45,2025-11-20T15:45:00,182.95,1350.7
2025-11-20,16,0,2025-11-20T16:00:00,159.41,1446.175
2025-11-20,16,15,2025-11-20T16:15:00,175.09,1447.3
2025-11-20,16,30,2025-11-20T16:30:00,195.13,1443.0
2025-11-20,16,45,2025-11-20T16:45:00,204.13,1455.025
2025-11-20,17,0,2025-11-20T17:00:00,176.08,1401.675
2025-11-20,17,15,2025-11-20T17:15:00,178.3,1401.375
2025-11-20,17,30,2025-11-20T17:30:00,175.1,1403.225
2025-11-20,17,45,2025-11-20T17:45:00,170.63,1404.775
2025-11-20,18,0,2025-11-20T18:00:00,169.99,1358.65
2025-11-20,18,15,2025-11-20T18:15:00,164.02,1355.7
2025-11-20,18,30,2025-11-20T18:30:00,159.67,1356.15
2025-11-20,18,45,2025-11-20T18:45:00,158.32,1356.1
2025-11-20,19,0,2025-11-20T19:00:00,166.7,1332.4
2025-11-20,19,15,2025-11-20T19:15:00,156.79,1331.225
2025-11-20,19,30,2025-11-20T19:30:00,154.17,1331.25
2025-11-20,19,45,2025-11-20T19:45:00,145.6,1332.35
2025-11-20,20,0,2025-11-20T20:00:00,145.67,1294.6
2025-11-20,20,15,2025-11-20T20:15:00,146.27,1293.875
2025-11-20,20,30,2025-11-20T20:30:00,135.07,1294.125
2025-11-20,20,45,2025-11-20T20:45:00,119.34,1296.15
2025-11-20,21,0,2025-11-20T21:00:00,134.67,1254.55
2025-11-20,21,15,2025-11-20T21:15:00,127.05,1234.525
2025-11-20,21,30,2025-11-20T21:30:00,114.25,1234.725
2025-11-20,21,45,2025-11-20T21:45:00,102.87,1231.9
2025-11-20,22,0,2025-11-20T22:00:00,115.92,1197.15
2025-11-20,22,15,2025-11-20T22:15:00,110.54,1195.65
2025-11-20,22,30,2025-11-20T22:30:00,104.4,1196.2
2025-11-20,22,45,2025-11-20T22:45:00,100.1,1197.15
2025-11-20,23,0,2025-11-20T23:00:00,105.76,1174.15
2025-11-20,23,15,2025-11-20T23:15:00,93.49,1159.4
2025-11-20,23,30,2025-11-20T23:30:00,90.0,1146.1
2025-11-20,23,45,2025-11-20T23:45:00,85.94,1136.45
2025-11-21,0,0,2025-11-21T00:00:00,104.02,1057.925
2025-11-21,0,15,2025-11-21T00:15:00,105.14,1056.95
2025-11-21,0,30,2025-11-21T00:30:00,103.16,1056.65
2025-11-21,0,45,2025-11-21T00:45:00,96.75,1057.075
2025-11-21,1,0,2025-11-21T01:00:00,103.11,1003.05
2025-11-21,1,15,2025-11-21T01:15:00,95.43,1003.925
2025-11-21,1,30,2025-11-21T01:30:00,90.09,1000.55
2025-11-21,1,45,2025-11-21T01:45:00,88.78,1000.85
2025-11-21,2,0,2025-11-21T02:00:00,93.99,1009.475
2025-11-21,2,15,2025-11-21T02:15:00,89.15,1009.95
2025-11-21,2,30,2025-11-21T02:30:00,89.0,1009.075
2025-11-21,2,45,2025-11-21T02:45:00,89.67,1010.95
2025-11-21,3,0,2025-11-21T03:00:00,90.0,1009.3
2025-11-21,3,15,2025-11-21T03:15:00,89.34,1009.675
2025-11-21,3,30,2025-11-21T03:30:00,90.86,1008.725
2025-11-21,3,45,2025-11-21T03:45:00,91.76,1008.725
2025-11-21,4,0,2025-11-21T04:00:00,88.83,996.65
2025-11-21,4,15,2025-11-21T04:15:00,90.41,995.275
2025-11-21,4,30,2025-11-21T04:30:00,95.08,1002.275
2025-11-21,4,45,2025-11-21T04:45:00,102.32,1006.175
2025-11-21,5,0,2025-11-21T05:00:00,91.02,1053.85
2025-11-21,5,15,2025-11-21T05:15:00,99.69,1062.675
2025-11-21,5,30,2025-11-21T05:30:00,103.59,1055.725
2025-11-21,5,45,2025-11-21T05:45:00,115.46,1062.925
2025-11-21,6,0,2025-11-21T06:00:00,107.97,1153.75
2025-11-21,6,15,2025-11-21T06:15:00,120.76,1147.85
2025-11-21,6,30,2025-11-21T06:30:00,133.32,1146.6
2025-11-21,6,45,2025-11-21T06:45:00,169.79,1159.125
2025-11-21,7,0,2025-11-21T07:00:00,148.37,1249.95
2025-11-21,7,15,2025-11-21T07:15:00,181.42,1254.6
2025-11-21,7,30,2025-11-21T07:30:00,189.53,1267.475
2025-11-21,7,45,2025-11-21T07:45:00,200.0,1288.2
2025-11-21,8,0,2025-11-21T08:00:00,229.35,1357.8
2025-11-21,8,15,2025-11-21T08:15:00,223.39,1357.15
2025-11-21,8,30,2025-11-21T08:30:00,200.0,1352.525
2025-11-21,8,45,2025-11-21T08:45:00,168.93,1353.7
2025-11-21,9,0,2025-11-21T09:00:00,220.0,1261.25
2025-11-21,9,15,2025-11-21T09:15:00,191.1,1261.85
2025-11-21,9,30,2025-11-21T09:30:00,169.22,1257.275
2025-11-21,9,45,2025-11-21T09:45:00,150.04,1259.475
2025-11-21,10,0,2025-11-21T10:00:00,181.99,1194.425
2025-11-21,10,15,2025-11-21T10:15:00,159.72,1194.825
2025-11-21,10,30,2025-11-21T10:30:00,145.65,1191.15
2025-11-21,10,45,2025-11-21T10:45:00,127.71,1186.6
2025-11-21,11,0,2025-11-21T11:00:00,155.75,1140.925
2025-11-21,11,15,2025-11-21T11:15:00,143.15,1136.05
2025-11-21,11,30,2025-11-21T11:30:00,134.92,1134.825
2025-11-21,11,45,2025-11-21T11:45:00,127.46,1134.425
2025-11-21,12,0,2025-11-21T12:00:00,135.3,1134.775
2025-11-21,12,15,2025-11-21T12:15:00,130.42,1134.675
2025-11-21,12,30,2025-11-21T12:30:00,130.81,1134.625
2025-11-21,12,45,2025-11-21T12:45:00,132.17,1135.3
2025-11-21,13,0,2025-11-21T13:00:00,128.03,1136.675
2025-11-21,13,15,2025-11-21T13:15:00,132.47,1136.25
2025-11-21,13,30,2025-11-21T13:30:00,137.37,1136.875
2025-11-21,13,45,2025-11-21T13:45:00,152.34,1143.375
2025-11-21,14,0,2025-11-21T14:00:00,123.69,1182.875
2025-11-21,14,15,2025-11-21T14:15:00,150.78,1187.8
2025-11-21,14,30,2025-11-21T14:30:00,175.41,1202.3
2025-11-21,14,45,2025-11-21T14:45:00,179.15,1203.825
2025-11-21,15,0,2025-11-21T15:00:00,150.82,1292.825
2025-11-21,15,15,2025-11-21T15:15:00,172.33,1297.425
2025-11-21,15,30,2025-11-21T15:30:00,203.34,1304.075
2025-11-21,15,45,2025-11-21T15:45:00,265.9,1314.3
2025-11-21,16,0,2025-11-21T16:00:00,196.43,1418.7
2025-11-21,16,15,2025-11-21T16:15:00,237.91,1425.4
2025-11-21,16,30,2025-11-21T16:30:00,259.06,1421.375
2025-11-21,16,45,2025-11-21T16:45:00,315.75,1422.675
2025-11-21,17,0,2025-11-21T17:00:00,256.86,1450.075
2025-11-21,17,15,2025-11-21T17:15:00,267.67,1450.0
2025-11-21,17,30,2025-11-21T17:30:00,243.58,1450.6
2025-11-21,17,45,2025-11-21T17:45:00,225.22,1452.15
2025-11-21,18,0,2025-11-21T18:00:00,229.62,1362.1
2025-11-21,18,15,2025-11-21T18:15:00,213.94,1360.925
2025-11-21,18,30,2025-11-21T18:30:00,193.94,1361.35
2025-11-21,18,45,2025-11-21T18:45:00,181.91,1360.75
2025-11-21,19,0,2025-11-21T19:00:00,184.74,1313.775
2025-11-21,19,15,2025-11-21T19:15:00,166.06,1306.725
2025-11-21,19,30,2025-11-21T19:30:00,167.7,1312.0
2025-11-21,19,45,2025-11-21T19:45:00,167.6,1313.575
2025-11-21,20,0,2025-11-21T20:00:00,174.79,1226.475
2025-11-21,20,15,2025-11-21T20:15:00,153.73,1183.725
2025-11-21,20,30,2025-11-21T20:30:00,123.98,1183.725
2025-11-21,20,45,2025-11-21T20:45:00,116.21,1185.8
2025-11-21,21,0,2025-11-21T21:00:00,134.5,1184.5
2025-11-21,21,15,2025-11-21T21:15:00,120.79,1183.25
2025-11-21,21,30,2025-11-21T21:30:00,112.62,1184.975
2025-11-21,21,45,2025-11-21T21:45:00,103.04,1187.35
2025-11-21,22,0,2025-11-21T22:00:00,116.21,1141.925
2025-11-21,22,15,2025-11-21T22:15:00,111.05,1134.475
2025-11-21,22,30,2025-11-21T22:30:00,100.61,1125.175
2025-11-21,22,45,2025-11-21T22:45:00,93.35,1121.35
2025-11-21,23,0,2025-11-21T23:00:00,109.32,1079.25
2025-11-21,23,15,2025-11-21T23:15:00,95.0,1078.725
2025-11-21,23,30,2025-11-21T23:30:00,90.37,1079.425
2025-11-21,23,45,2025-11-21T23:45:00,86.06,1082.05
2025-11-22,0,0,2025-11-22T00:00:00,123.13,915.5
2025-11-22,0,15,2025-11-22T00:15:00,107.27,918.275
2025-11-22,0,30,2025-11-22T00:30:00,93.65,914.05
2025-11-22,0,45,2025-11-22T00:45:00,86.26,914.775
2025-11-22,1,0,2025-11-22T01:00:00,98.95,966.7
2025-11-22,1,15,2025-11-22T01:15:00,93.87,963.75
2025-11-22,1,30,2025-11-22T01:30:00,92.22,964.125
2025-11-22,1,45,2025-11-22T01:45:00,93.5,960.725
2025-11-22,2,0,2025-11-22T02:00:00,90.37,882.375
2025-11-22,2,15,2025-11-22T02:15:00,89.16,886.875
2025-11-22,2,30,2025-11-22T02:30:00,87.23,885.775
2025-11-22,2,45,2025-11-22T02:45:00,87.0,889.2
2025-11-22,3,0,2025-11-22T03:00:00,86.64,876.875
2025-11-22,3,15,2025-11-22T03:15:00,85.07,880.15
2025-11-22,3,30,2025-11-22T03:30:00,85.49,880.3
2025-11-22,3,45,2025-11-22T03:45:00,83.91,881.9
2025-11-22,4,0,2025-11-22T04:00:00,82.19,877.475
2025-11-22,4,15,2025-11-22T04:15:00,86.93,878.075
2025-11-22,4,30,2025-11-22T04:30:00,87.55,875.75
2025-11-22,4,45,2025-11-22T04:45:00,89.47,875.55
2025-11-22,5,0,2025-11-22T05:00:00,85.39,879.975
2025-11-22,5,15,2025-11-22T05:15:00,85.17,877.575
2025-11-22,5,30,2025-11-22T05:30:00,85.1,876.6
2025-11-22,5,45,2025-11-22T05:45:00,87.54,876.9
2025-11-22,6,0,2025-11-22T06:00:00,86.17,974.75
