date,hour,interval_start,price_eur_mwh,volume_mwh
2024-06-01,6,2024-06-01T06:00:00,78.74,1667.1
2024-06-01,7,2024-06-01T07:00:00,75.5,1706.1
2024-06-01,8,2024-06-01T08:00:00,73.36,1852.9
2024-06-01,9,2024-06-01T09:00:00,62.09,1995.4
2024-06-01,10,2024-06-01T10:00:00,47.8,2063.6
2024-06-01,11,2024-06-01T11:00:00,42.47,2063.2
2024-06-01,12,2024-06-01T12:00:00,21.5,2398.0
2024-06-01,13,2024-06-01T13:00:00,7.55,2359.6
2024-06-01,14,2024-06-01T14:00:00,2.82,2259.9
2024-06-01,15,2024-06-01T15:00:00,5.58,2240.7
2024-06-01,16,2024-06-01T16:00:00,13.18,2229.5
2024-06-01,17,2024-06-01T17:00:00,52.11,1877.7
2024-06-01,18,2024-06-01T18:00:00,80.53,1860.2
2024-06-01,19,2024-06-01T19:00:00,84.71,1909.5
2024-06-01,20,2024-06-01T20:00:00,80.0,1888.1
2024-06-01,21,2024-06-01T21:00:00,80.88,1833.6
2024-06-01,22,2024-06-01T22:00:00,91.26,1707.7
2024-06-01,23,2024-06-01T23:00:00,78.96,1613.5
2024-06-02,0,2024-06-02T00:00:00,53.3,1595.7
2024-06-02,1,2024-06-02T01:00:00,49.0,1562.1
2024-06-02,2,2024-06-02T02:00:00,39.19,1548.1
2024-06-02,3,2024-06-02T03:00:00,33.82,1547.9
2024-06-02,4,2024-06-02T04:00:00,8.65,1540.3
2024-06-02,5,2024-06-02T05:00:00,4.84,1529.3
2024-06-02,6,2024-06-02T06:00:00,4.9,1591.3
2024-06-02,7,2024-06-02T07:00:00,4.11,1652.6
2024-06-02,8,2024-06-02T08:00:00,0.97,1744.0
2024-06-02,9,2024-06-02T09:00:00,0.0,1854.8
2024-06-02,10,2024-06-02T10:00:00,1.39,1925.1
2024-06-02,11,2024-06-02T11:00:00,0.45,1944.3
2024-06-02,12,2024-06-02T12:00:00,-0.5,1883.3
2024-06-02,13,2024-06-02T13:00:00,-5.08,2189.8
2024-06-02,14,2024-06-02T14:00:00,-17.49,2137.0
2024-06-02,15,2024-06-02T15:00:00,-19.12,2156.5
2024-06-02,16,2024-06-02T16:00:00,-6.56,2202.4
2024-06-02,17,2024-06-02T17:00:00,-2.84,2054.1
2024-06-02,18,2024-06-02T18:00:00,39.18,2016.2
2024-06-02,19,2024-06-02T19:00:00,79.22,2016.0
2024-06-02,20,2024-06-02T20:00:00,83.74,2041.3
2024-06-02,21,2024-06-02T21:00:00,102.11,1957.2
2024-06-02,22,2024-06-02T22:00:00,104.62,1916.8
2024-06-02,23,2024-06-02T23:00:00,93.81,1839.2
2024-06-03,0,2024-06-03T00:00:00,94.71,1606.0
2024-06-03,1,2024-06-03T01:00:00,86.94,1596.7
2024-06-03,2,2024-06-03T02:00:00,86.21,1561.8
2024-06-03,3,2024-06-03T03:00:00,85.61,1562.1
2024-06-03,4,2024-06-03T04:00:00,83.74,1812.6
2024-06-03,5,2024-06-03T05:00:00,98.27,2271.7
2024-06-03,6,2024-06-03T06:00:00,130.61,2976.1
2024-06-03,7,2024-06-03T07:00:00,191.79,3340.2
2024-06-03,8,2024-06-03T08:00:00,162.81,3250.8
2024-06-03,9,2024-06-03T09:00:00,127.06,3327.1
2024-06-03,10,2024-06-03T10:00:00,98.75,2662.6
2024-06-03,11,2024-06-03T11:00:00,95.71,2687.9
2024-06-03,12,2024-06-03T12:00:00,81.09,2744.1
2024-06-03,13,2024-06-03T13:00:00,75.88,3308.5
2024-06-03,14,2024-06-03T14:00:00,71.59,3168.8
2024-06-03,15,2024-06-03T15:00:00,73.45,3148.4
2024-06-03,16,2024-06-03T16:00:00,78.98,2677.0
2024-06-03,17,2024-06-03T17:00:00,108.99,2363.2
2024-06-03,18,2024-06-03T18:00:00,128.98,2645.5
2024-06-03,19,2024-06-03T19:00:00,179.22,3232.0
2024-06-03,20,2024-06-03T20:00:00,210.53,3461.6
2024-06-03,21,2024-06-03T21:00:00,192.27,3430.1
2024-06-03,22,2024-06-03T22:00:00,145.66,3442.6
2024-06-03,23,2024-06-03T23:00:00,116.87,3239.5
2024-06-04,0,2024-06-04T00:00:00,107.12,3181.3
2024-06-04,1,2024-06-04T01:00:00,100.4,3313.6
2024-06-04,2,2024-06-04T02:00:00,95.75,3393.5
2024-06-04,3,2024-06-04T03:00:00,94.7,3427.1
2024-06-04,4,2024-06-04T04:00:00,94.41,3373.9
2024-06-04,5,2024-06-04T05:00:00,105.57,3302.1
2024-06-04,6,2024-06-04T06:00:00,141.86,3489.2
2024-06-04,7,2024-06-04T07:00:00,173.05,3602.2
2024-06-04,8,2024-06-04T08:00:00,141.4,3492.3
2024-06-04,9,2024-06-04T09:00:00,111.02,3010.1
2024-06-04,10,2024-06-04T10:00:00,90.44,2309.3
2024-06-04,11,2024-06-04T11:00:00,80.88,2290.0
2024-06-04,12,2024-06-04T12:00:00,67.98,2289.7
2024-06-04,13,2024-06-04T13:00:00,56.06,2515.8
2024-06-04,14,2024-06-04T14:00:00,46.95,2406.4
2024-06-04,15,2024-06-04T15:00:00,44.85,2377.9
2024-06-04,16,2024-06-04T16:00:00,79.57,2025.8
2024-06-04,17,2024-06-04T17:00:00,94.83,2477.9
2024-06-04,18,2024-06-04T18:00:00,119.71,2976.8
2024-06-04,19,2024-06-04T19:00:00,168.49,3216.1
2024-06-04,20,2024-06-04T20:00:00,224.1,3374.9
2024-06-04,21,2024-06-04T21:00:00,139.29,3105.5
2024-06-04,22,2024-06-04T22:00:00,111.92,3027.4
2024-06-04,23,2024-06-04T23:00:00,90.76,3227.6
2024-06-05,0,2024-06-05T00:00:00,76.97,2367.1
2024-06-05,1,2024-06-05T01:00:00,63.73,2006.4
2024-06-05,2,2024-06-05T02:00:00,62.84,1848.3
2024-06-05,3,2024-06-05T03:00:00,66.55,1991.7
2024-06-05,4,2024-06-05T04:00:00,65.01,1983.4
2024-06-05,5,2024-06-05T05:00:00,82.53,2023.9
2024-06-05,6,2024-06-05T06:00:00,108.97,2049.5
2024-06-05,7,2024-06-05T07:00:00,147.13,2328.3
2024-06-05,8,2024-06-05T08:00:00,114.1,2349.7
2024-06-05,9,2024-06-05T09:00:00,85.42,2333.0
2024-06-05,10,2024-06-05T10:00:00,70.99,2419.9
2024-06-05,11,2024-06-05T11:00:00,64.25,2766.4
2024-06-05,12,2024-06-05T12:00:00,50.26,3188.9
2024-06-05,13,2024-06-05T13:00:00,31.17,3200.6
2024-06-05,14,2024-06-05T14:00:00,27.19,3109.7
2024-06-05,15,2024-06-05T15:00:00,58.71,3033.4
2024-06-05,16,2024-06-05T16:00:00,58.38,2723.1
2024-06-05,17,2024-06-05T17:00:00,91.17,2381.8
2024-06-05,18,2024-06-05T18:00:00,115.82,2969.5
2024-06-05,19,2024-06-05T19:00:00,132.28,2822.1
2024-06-05,20,2024-06-05T20:00:00,155.7,2886.8
2024-06-05,21,2024-06-05T21:00:00,160.61,2946.2
2024-06-05,22,2024-06-05T22:00:00,143.44,3042.0
2024-06-05,23,2024-06-05T23:00:00,112.93,2983.7
2024-06-06,0,2024-06-06T00:00:00,100.98,2601.6
2024-06-06,1,2024-06-06T01:00:00,96.74,2507.7
2024-06-06,2,2024-06-06T02:00:00,88.52,2506.1
2024-06-06,3,2024-06-06T03:00:00,87.68,2553.8
2024-06-06,4,2024-06-06T04:00:00,90.21,2586.1
2024-06-06,5,2024-06-06T05:00:00,103.22,2561.3
2024-06-06,6,2024-06-06T06:00:00,125.13,2805.7
2024-06-06,7,2024-06-06T07:00:00,128.5,2820.8
2024-06-06,8,2024-06-06T08:00:00,97.7,2842.5
2024-06-06,9,2024-06-06T09:00:00,71.93,2416.7
2024-06-06,10,2024-06-06T10:00:00,57.8,2346.8
2024-06-06,11,2024-06-06T11:00:00,29.79,2564.6
2024-06-06,12,2024-06-06T12:00:00,22.94,3110.5
2024-06-06,13,2024-06-06T13:00:00,17.95,3361.3
2024-06-06,14,2024-06-06T14:00:00,23.33,2936.8
2024-06-06,15,2024-06-06T15:00:00,29.64,2304.7
2024-06-06,16,2024-06-06T16:00:00,57.16,2146.5
2024-06-06,17,2024-06-06T17:00:00,91.82,2587.8
2024-06-06,18,2024-06-06T18:00:00,104.35,2724.5
2024-06-06,19,2024-06-06T19:00:00,119.97,3219.1
2024-06-06,20,2024-06-06T20:00:00,158.0,3469.4
2024-06-06,21,2024-06-06T21:00:00,163.35,3474.7
2024-06-06,22,2024-06-06T22:00:00,130.07,3678.2
2024-06-06,23,2024-06-06T23:00:00,108.11,3659.1
2024-06-07,0,2024-06-07T00:00:00,102.95,2409.9
2024-06-07,1,2024-06-07T01:00:00,95.57,2363.6
2024-06-07,2,2024-06-07T02:00:00,90.6,2341.2
2024-06-07,3,2024-06-07T03:00:00,85.9,2468.1
2024-06-07,4,2024-06-07T04:00:00,82.56,2513.3
2024-06-07,5,2024-06-07T05:00:00,95.95,2562.7
2024-06-07,6,2024-06-07T06:00:00,113.54,2278.9
2024-06-07,7,2024-06-07T07:00:00,117.84,2349.4
2024-06-07,8,2024-06-07T08:00:00,102.0,2270.7
2024-06-07,9,2024-06-07T09:00:00,78.76,2375.5
2024-06-07,10,2024-06-07T10:00:00,61.02,2355.6
2024-06-07,11,2024-06-07T11:00:00,41.39,3150.4
2024-06-07,12,2024-06-07T12:00:00,33.91,3143.8
2024-06-07,13,2024-06-07T13:00:00,25.36,3082.4
2024-06-07,14,2024-06-07T14:00:00,16.71,3002.3
2024-06-07,15,2024-06-07T15:00:00,8.99,3017.5
2024-06-07,16,2024-06-07T16:00:00,25.18,2939.6
2024-06-07,17,2024-06-07T17:00:00,63.47,2295.7
2024-06-07,18,2024-06-07T18:00:00,97.28,2653.6
2024-06-07,19,2024-06-07T19:00:00,125.17,3196.8
2024-06-07,20,2024-06-07T20:00:00,149.41,3260.3
2024-06-07,21,2024-06-07T21:00:00,150.64,3277.4
2024-06-07,22,2024-06-07T22:00:00,125.0,3195.3
2024-06-07,23,2024-06-07T23:00:00,103.39,2984.8
2024-06-08,0,2024-06-08T00:00:00,101.43,2287.9
2024-06-08,1,2024-06-08T01:00:00,93.05,2636.9
2024-06-08,2,2024-06-08T02:00:00,86.45,2609.6
2024-06-08,3,2024-06-08T03:00:00,84.08,2621.3
2024-06-08,4,2024-06-08T04:00:00,84.11,2595.0
2024-06-08,5,2024-06-08T05:00:00,82.78,2586.3
2024-06-08,6,2024-06-08T06:00:00,80.22,2649.9
2024-06-08,7,2024-06-08T07:00:00,63.58,2715.7
2024-06-08,8,2024-06-08T08:00:00,42.48,2816.3
2024-06-08,9,2024-06-08T09:00:00,12.11,2918.4
2024-06-08,10,2024-06-08T10:00:00,-0.22,2951.4
2024-06-08,11,2024-06-08T11:00:00,-2.31,3296.7
2024-06-08,12,2024-06-08T12:00:00,-10.39,3271.3
2024-06-08,13,2024-06-08T13:00:00,-23.95,3287.4
2024-06-08,14,2024-06-08T14:00:00,-30.35,2240.5
2024-06-08,15,2024-06-08T15:00:00,-20.88,2135.2
2024-06-08,16,2024-06-08T16:00:00,-3.42,2114.5
2024-06-08,17,2024-06-08T17:00:00,13.32,1797.5
2024-06-08,18,2024-06-08T18:00:00,63.77,1768.0
2024-06-08,19,2024-06-08T19:00:00,81.45,1798.3
2024-06-08,20,2024-06-08T20:00:00,94.72,1782.5
2024-06-08,21,2024-06-08T21:00:00,81.85,1773.4
2024-06-08,22,2024-06-08T22:00:00,97.57,1636.5
2024-06-08,23,2024-06-08T23:00:00,78.48,1573.2
2024-06-09,0,2024-06-09T00:00:00,74.28,1673.4
2024-06-09,1,2024-06-09T01:00:00,63.45,1434.5
2024-06-09,2,2024-06-09T02:00:00,41.04,1468.6
2024-06-09,3,2024-06-09T03:00:00,12.59,1471.2
2024-06-09,4,2024-06-09T04:00:00,15.16,1768.0
2024-06-09,5,2024-06-09T05:00:00,8.66,1744.3
2024-06-09,6,2024-06-09T06:00:00,5.85,1808.6
2024-06-09,7,2024-06-09T07:00:00,2.22,1856.2
2024-06-09,8,2024-06-09T08:00:00,-0.19,1943.2
2024-06-09,9,2024-06-09T09:00:00,-2.05,2217.2
2024-06-09,10,2024-06-09T10:00:00,-7.72,2424.8
2024-06-09,11,2024-06-09T11:00:00,-15.15,2477.0
2024-06-09,12,2024-06-09T12:00:00,-24.68,2455.1
2024-06-09,13,2024-06-09T13:00:00,-32.45,2457.2
2024-06-09,14,2024-06-09T14:00:00,-37.14,2451.3
2024-06-09,15,2024-06-09T15:00:00,-28.86,2480.6
2024-06-09,16,2024-06-09T16:00:00,-1.21,2259.0
2024-06-09,17,2024-06-09T17:00:00,8.55,1915.2
2024-06-09,18,2024-06-09T18:00:00,78.77,1890.0
2024-06-09,19,2024-06-09T19:00:00,97.52,1937.8
2024-06-09,20,2024-06-09T20:00:00,115.17,1888.9
2024-06-09,21,2024-06-09T21:00:00,105.76,1909.5
2024-06-09,22,2024-06-09T22:00:00,108.32,1862.8
2024-06-09,23,2024-06-09T23:00:00,97.37,1771.5
2024-06-10,0,2024-06-10T00:00:00,73.77,1663.1
2024-06-10,1,2024-06-10T01:00:00,72.51,1606.3
2024-06-10,2,2024-06-10T02:00:00,68.62,1789.0
2024-06-10,3,2024-06-10T03:00:00,69.26,1936.1
2024-06-10,4,2024-06-10T04:00:00,70.31,2307.4
2024-06-10,5,2024-06-10T05:00:00,78.18,3164.4
2024-06-10,6,2024-06-10T06:00:00,117.59,3217.0
2024-06-10,7,2024-06-10T07:00:00,183.97,3347.3
2024-06-10,8,2024-06-10T08:00:00,144.78,3263.5
2024-06-10,9,2024-06-10T09:00:00,105.63,3201.2
2024-06-10,10,2024-06-10T10:00:00,88.16,2694.0
2024-06-10,11,2024-06-10T11:00:00,83.7,2700.3
2024-06-10,12,2024-06-10T12:00:00,73.16,2965.9
2024-06-10,13,2024-06-10T13:00:00,73.16,2905.6
2024-06-10,14,2024-06-10T14:00:00,66.92,2731.1
2024-06-10,15,2024-06-10T15:00:00,66.83,2678.1
2024-06-10,16,2024-06-10T16:00:00,81.76,2417.9
2024-06-10,17,2024-06-10T17:00:00,90.78,3037.9
2024-06-10,18,2024-06-10T18:00:00,105.0,3531.0
2024-06-10,19,2024-06-10T19:00:00,121.81,3565.6
2024-06-10,20,2024-06-10T20:00:00,134.26,3642.4
2024-06-10,21,2024-06-10T21:00:00,121.14,3699.5
2024-06-10,22,2024-06-10T22:00:00,108.02,3708.9
2024-06-10,23,2024-06-10T23:00:00,88.2,3062.7
2024-06-11,0,2024-06-11T00:00:00,74.75,2321.0
2024-06-11,1,2024-06-11T01:00:00,68.72,2488.6
2024-06-11,2,2024-06-11T02:00:00,63.33,2592.1
2024-06-11,3,2024-06-11T03:00:00,60.16,1869.4
2024-06-11,4,2024-06-11T04:00:00,60.89,1897.9
2024-06-11,5,2024-06-11T05:00:00,65.02,2753.4
2024-06-11,6,2024-06-11T06:00:00,85.0,2966.4
2024-06-11,7,2024-06-11T07:00:00,101.11,3130.3
2024-06-11,8,2024-06-11T08:00:00,92.23,3041.0
2024-06-11,9,2024-06-11T09:00:00,72.01,2945.5
2024-06-11,10,2024-06-11T10:00:00,61.02,2845.5
2024-06-11,11,2024-06-11T11:00:00,60.22,2850.6
2024-06-11,12,2024-06-11T12:00:00,60.96,2835.0
2024-06-11,13,2024-06-11T13:00:00,38.41,2824.0
2024-06-11,14,2024-06-11T14:00:00,30.82,2728.0
2024-06-11,15,2024-06-11T15:00:00,57.8,2634.1
2024-06-11,16,2024-06-11T16:00:00,47.1,2647.0
2024-06-11,17,2024-06-11T17:00:00,65.16,2630.4
2024-06-11,18,2024-06-11T18:00:00,81.82,2635.1
2024-06-11,19,2024-06-11T19:00:00,109.03,3526.1
2024-06-11,20,2024-06-11T20:00:00,122.05,3700.1
2024-06-11,21,2024-06-11T21:00:00,119.42,3567.9
2024-06-11,22,2024-06-11T22:00:00,103.7,3495.8
2024-06-11,23,2024-06-11T23:00:00,90.9,3220.2
2024-06-12,0,2024-06-12T00:00:00,88.86,3020.5
2024-06-12,1,2024-06-12T01:00:00,85.14,2943.3
2024-06-12,2,2024-06-12T02:00:00,79.57,3040.9
2024-06-12,3,2024-06-12T03:00:00,81.89,3132.1
2024-06-12,4,2024-06-12T04:00:00,85.72,3115.0
2024-06-12,5,2024-06-12T05:00:00,94.13,2971.5
2024-06-12,6,2024-06-12T06:00:00,122.82,2885.4
2024-06-12,7,2024-06-12T07:00:00,132.19,2951.5
2024-06-12,8,2024-06-12T08:00:00,111.63,2568.6
2024-06-12,9,2024-06-12T09:00:00,79.76,2588.4
2024-06-12,10,2024-06-12T10:00:00,65.32,2510.0
2024-06-12,11,2024-06-12T11:00:00,60.69,2542.3
2024-06-12,12,2024-06-12T12:00:00,60.77,3042.2
2024-06-12,13,2024-06-12T13:00:00,50.14,2968.0
2024-06-12,14,2024-06-12T14:00:00,51.2,2863.9
2024-06-12,15,2024-06-12T15:00:00,46.2,2830.4
2024-06-12,16,2024-06-12T16:00:00,63.25,2375.8
2024-06-12,17,2024-06-12T17:00:00,91.09,2597.6
2024-06-12,18,2024-06-12T18:00:00,103.29,3082.7
2024-06-12,19,2024-06-12T19:00:00,128.27,3174.0
2024-06-12,20,2024-06-12T20:00:00,151.12,3499.5
2024-06-12,21,2024-06-12T21:00:00,153.64,3531.1
2024-06-12,22,2024-06-12T22:00:00,128.93,3582.0
2024-06-12,23,2024-06-12T23:00:00,106.89,3857.0
2024-06-13,0,2024-06-13T00:00:00,99.73,3351.1
2024-06-13,1,2024-06-13T01:00:00,93.27,3107.9
2024-06-13,2,2024-06-13T02:00:00,84.05,3194.5
2024-06-13,3,2024-06-13T03:00:00,85.15,3311.0
2024-06-13,4,2024-06-13T04:00:00,83.92,3269.7
2024-06-13,5,2024-06-13T05:00:00,99.74,3496.4
2024-06-13,6,2024-06-13T06:00:00,122.51,3688.7
2024-06-13,7,2024-06-13T07:00:00,130.5,3650.8
2024-06-13,8,2024-06-13T08:00:00,116.51,3367.2
2024-06-13,9,2024-06-13T09:00:00,85.06,2729.5
2024-06-13,10,2024-06-13T10:00:00,70.73,2195.9
2024-06-13,11,2024-06-13T11:00:00,63.26,2317.2
2024-06-13,12,2024-06-13T12:00:00,54.72,2483.3
2024-06-13,13,2024-06-13T13:00:00,48.21,2761.3
2024-06-13,14,2024-06-13T14:00:00,45.89,2637.9
2024-06-13,15,2024-06-13T15:00:00,64.84,2602.8
2024-06-13,16,2024-06-13T16:00:00,87.3,2545.8
2024-06-13,17,2024-06-13T17:00:00,91.56,3195.3
2024-06-13,18,2024-06-13T18:00:00,114.39,3511.5
2024-06-13,19,2024-06-13T19:00:00,142.76,3566.0
2024-06-13,20,2024-06-13T20:00:00,193.93,3882.8
2024-06-13,21,2024-06-13T21:00:00,161.68,3679.0
2024-06-13,22,2024-06-13T22:00:00,106.27,3602.9
2024-06-13,23,2024-06-13T23:00:00,83.99,3650.8
2024-06-14,0,2024-06-14T00:00:00,79.33,2437.6
2024-06-14,1,2024-06-14T01:00:00,67.84,2362.5
2024-06-14,2,2024-06-14T02:00:00,60.84,2163.1
2024-06-14,3,2024-06-14T03:00:00,60.61,2246.4
2024-06-14,4,2024-06-14T04:00:00,56.7,2122.8
2024-06-14,5,2024-06-14T05:00:00,65.42,2445.4
2024-06-14,6,2024-06-14T06:00:00,82.2,2427.8
2024-06-14,7,2024-06-14T07:00:00,97.25,2607.5
2024-06-14,8,2024-06-14T08:00:00,95.86,2667.2
2024-06-14,9,2024-06-14T09:00:00,84.11,2638.9
2024-06-14,10,2024-06-14T10:00:00,71.85,2795.7
2024-06-14,11,2024-06-14T11:00:00,64.0,2752.7
2024-06-14,12,2024-06-14T12:00:00,61.27,2960.5
2024-06-14,13,2024-06-14T13:00:00,48.38,3191.0
2024-06-14,14,2024-06-14T14:00:00,41.54,3206.5
2024-06-14,15,2024-06-14T15:00:00,41.66,3165.7
2024-06-14,16,2024-06-14T16:00:00,57.57,2483.5
2024-06-14,17,2024-06-14T17:00:00,77.08,2337.1
2024-06-14,18,2024-06-14T18:00:00,88.31,2352.3
2024-06-14,19,2024-06-14T19:00:00,134.0,2784.6
2024-06-14,20,2024-06-14T20:00:00,131.76,2841.2
2024-06-14,21,2024-06-14T21:00:00,114.0,2640.5
2024-06-14,22,2024-06-14T22:00:00,86.08,2495.8
2024-06-14,23,2024-06-14T23:00:00,59.32,2322.3
2024-06-15,0,2024-06-15T00:00:00,61.25,1874.8
2024-06-15,1,2024-06-15T01:00:00,43.0,2025.2
2024-06-15,2,2024-06-15T02:00:00,32.14,2086.2
2024-06-15,3,2024-06-15T03:00:00,33.02,2078.7
2024-06-15,4,2024-06-15T04:00:00,22.24,2149.4
2024-06-15,5,2024-06-15T05:00:00,9.68,2220.1
2024-06-15,6,2024-06-15T06:00:00,1.54,2237.8
2024-06-15,7,2024-06-15T07:00:00,0.09,2198.6
2024-06-15,8,2024-06-15T08:00:00,0.0,1975.7
2024-06-15,9,2024-06-15T09:00:00,-0.06,1930.8
2024-06-15,10,2024-06-15T10:00:00,-10.08,2218.8
2024-06-15,11,2024-06-15T11:00:00,-29.55,2386.6
2024-06-15,12,2024-06-15T12:00:00,-45.72,2339.0
2024-06-15,13,2024-06-15T13:00:00,-65.76,2355.1
2024-06-15,14,2024-06-15T14:00:00,-80.4,2291.7
2024-06-15,15,2024-06-15T15:00:00,-57.03,2281.1
2024-06-15,16,2024-06-15T16:00:00,-32.15,2247.9
2024-06-15,17,2024-06-15T17:00:00,-9.27,1918.0
2024-06-15,18,2024-06-15T18:00:00,-0.52,2222.9
2024-06-15,19,2024-06-15T19:00:00,67.25,1902.5
2024-06-15,20,2024-06-15T20:00:00,86.4,1937.4
2024-06-15,21,2024-06-15T21:00:00,95.33,2007.3
2024-06-15,22,2024-06-15T22:00:00,59.67,1813.9
2024-06-15,23,2024-06-15T23:00:00,37.62,1711.0
2024-06-16,0,2024-06-16T00:00:00,27.06,2443.7
2024-06-16,1,2024-06-16T01:00:00,12.37,2507.7
2024-06-16,2,2024-06-16T02:00:00,6.96,2526.7
2024-06-16,3,2024-06-16T03:00:00,4.92,2453.0
2024-06-16,4,2024-06-16T04:00:00,4.51,2365.9
2024-06-16,5,2024-06-16T05:00:00,4.83,2284.8
2024-06-16,6,2024-06-16T06:00:00,4.1,2300.8
2024-06-16,7,2024-06-16T07:00:00,0.47,2212.8
2024-06-16,8,2024-06-16T08:00:00,-0.02,2076.5
2024-06-16,9,2024-06-16T09:00:00,-1.31,2114.2
2024-06-16,10,2024-06-16T10:00:00,-10.05,2179.1
2024-06-16,11,2024-06-16T11:00:00,-13.4,2515.8
2024-06-16,12,2024-06-16T12:00:00,-20.09,2524.6
2024-06-16,13,2024-06-16T13:00:00,-30.14,2544.7
2024-06-16,14,2024-06-16T14:00:00,-35.86,2581.0
2024-06-16,15,2024-06-16T15:00:00,-29.22,2459.1
2024-06-16,16,2024-06-16T16:00:00,-11.56,2487.8
2024-06-16,17,2024-06-16T17:00:00,-6.38,2268.1
2024-06-16,18,2024-06-16T18:00:00,67.49,2222.5
2024-06-16,19,2024-06-16T19:00:00,105.0,2850.0
2024-06-16,20,2024-06-16T20:00:00,123.78,3302.9
2024-06-16,21,2024-06-16T21:00:00,130.25,3645.1
2024-06-16,22,2024-06-16T22:00:00,124.1,3682.6
2024-06-16,23,2024-06-16T23:00:00,95.57,3461.1
2024-06-17,0,2024-06-17T00:00:00,82.46,2657.8
2024-06-17,1,2024-06-17T01:00:00,68.98,2701.3
2024-06-17,2,2024-06-17T02:00:00,68.42,2925.0
2024-06-17,3,2024-06-17T03:00:00,70.81,3162.1
2024-06-17,4,2024-06-17T04:00:00,72.57,3207.7
2024-06-17,5,2024-06-17T05:00:00,90.09,3136.0
2024-06-17,6,2024-06-17T06:00:00,118.84,3209.3
2024-06-17,7,2024-06-17T07:00:00,127.92,3252.2
2024-06-17,8,2024-06-17T08:00:00,107.64,3302.9
2024-06-17,9,2024-06-17T09:00:00,82.44,3204.8
2024-06-17,10,2024-06-17T10:00:00,61.66,3333.5
2024-06-17,11,2024-06-17T11:00:00,56.32,2731.1
2024-06-17,12,2024-06-17T12:00:00,42.1,2793.0
2024-06-17,13,2024-06-17T13:00:00,39.85,2754.1
2024-06-17,14,2024-06-17T14:00:00,47.94,2612.9
2024-06-17,15,2024-06-17T15:00:00,56.48,2596.2
2024-06-17,16,2024-06-17T16:00:00,66.9,2896.2
2024-06-17,17,2024-06-17T17:00:00,86.64,3759.8
2024-06-17,18,2024-06-17T18:00:00,118.8,4238.7
2024-06-17,19,2024-06-17T19:00:00,179.39,4140.4
2024-06-17,20,2024-06-17T20:00:00,222.62,4098.1
2024-06-17,21,2024-06-17T21:00:00,212.19,4126.6
2024-06-17,22,2024-06-17T22:00:00,139.11,4243.0
2024-06-17,23,2024-06-17T23:00:00,102.91,4455.0
2024-06-18,0,2024-06-18T00:00:00,104.51,3549.2
2024-06-18,1,2024-06-18T01:00:00,92.14,3288.7
2024-06-18,2,2024-06-18T02:00:00,88.68,3322.7
2024-06-18,3,2024-06-18T03:00:00,87.77,3373.9
2024-06-18,4,2024-06-18T04:00:00,87.93,3329.3
2024-06-18,5,2024-06-18T05:00:00,97.09,3204.3
2024-06-18,6,2024-06-18T06:00:00,136.62,3239.6
2024-06-18,7,2024-06-18T07:00:00,127.3,3226.9
2024-06-18,8,2024-06-18T08:00:00,94.29,3170.3
2024-06-18,9,2024-06-18T09:00:00,73.8,3380.1
2024-06-18,10,2024-06-18T10:00:00,60.15,2789.6
2024-06-18,11,2024-06-18T11:00:00,51.93,2342.4
2024-06-18,12,2024-06-18T12:00:00,47.69,2373.7
2024-06-18,13,2024-06-18T13:00:00,45.6,2480.4
2024-06-18,14,2024-06-18T14:00:00,51.42,2434.6
2024-06-18,15,2024-06-18T15:00:00,66.95,2981.5
2024-06-18,16,2024-06-18T16:00:00,74.13,3327.2
2024-06-18,17,2024-06-18T17:00:00,90.34,3245.2
2024-06-18,18,2024-06-18T18:00:00,126.75,3743.7
2024-06-18,19,2024-06-18T19:00:00,193.82,3960.0
2024-06-18,20,2024-06-18T20:00:00,201.06,3920.0
2024-06-18,21,2024-06-18T21:00:00,145.3,3874.7
2024-06-18,22,2024-06-18T22:00:00,110.89,3984.3
2024-06-18,23,2024-06-18T23:00:00,93.14,3519.6
2024-06-19,0,2024-06-19T00:00:00,100.23,3103.7
2024-06-19,1,2024-06-19T01:00:00,92.34,3267.8
2024-06-19,2,2024-06-19T02:00:00,88.58,3253.9
2024-06-19,3,2024-06-19T03:00:00,87.86,3315.0
2024-06-19,4,2024-06-19T04:00:00,86.5,3298.6
2024-06-19,5,2024-06-19T05:00:00,88.59,3270.7
2024-06-19,6,2024-06-19T06:00:00,110.0,3153.2
2024-06-19,7,2024-06-19T07:00:00,113.97,3314.3
2024-06-19,8,2024-06-19T08:00:00,105.59,3407.5
2024-06-19,9,2024-06-19T09:00:00,86.32,3340.6
2024-06-19,10,2024-06-19T10:00:00,75.01,3223.9
2024-06-19,11,2024-06-19T11:00:00,67.12,3230.8
2024-06-19,12,2024-06-19T12:00:00,58.58,2978.1
2024-06-19,13,2024-06-19T13:00:00,39.95,3005.1
2024-06-19,14,2024-06-19T14:00:00,22.4,2985.3
2024-06-19,15,2024-06-19T15:00:00,36.26,2946.8
2024-06-19,16,2024-06-19T16:00:00,62.62,3189.0
2024-06-19,17,2024-06-19T17:00:00,81.87,2850.9
2024-06-19,18,2024-06-19T18:00:00,101.5,2912.9
2024-06-19,19,2024-06-19T19:00:00,124.95,3768.9
2024-06-19,20,2024-06-19T20:00:00,232.74,4297.0
2024-06-19,21,2024-06-19T21:00:00,126.73,3944.9
2024-06-19,22,2024-06-19T22:00:00,111.86,3973.1
